created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-08-31 19:25:44 +0200,347,1,24.71,81.18,980.48,1508,,,147.52
2018-08-31 19:25:56 +0200,348,1,24.72,81.19,980.48,1509,,,148.31
2018-08-31 19:26:08 +0200,349,1,24.71,81.20,980.46,1510,,,148.17
2018-08-31 19:26:19 +0200,350,404,23.25,,,,151.52,,
2018-08-31 19:26:20 +0200,351,1,24.71,81.24,980.48,1510,,,148.31
2018-08-31 19:26:32 +0200,352,1,24.71,81.20,980.48,1510,,,147.65
2018-08-31 19:26:45 +0200,353,1,24.71,81.29,980.42,1510,,,147.78
2018-08-31 19:26:54 +0200,354,404,23.23,,,,151.52,,
2018-08-31 19:26:57 +0200,355,1,24.71,81.29,980.44,1509,,,147.52
2018-08-31 19:27:09 +0200,356,1,24.71,81.30,980.44,1508,,,147.91
2018-08-31 19:27:21 +0200,357,1,24.71,81.33,980.44,1510,,,148.17
2018-08-31 19:27:29 +0200,358,404,23.23,,,,151.06,,
2018-08-31 19:27:33 +0200,359,1,24.71,81.29,980.44,1510,,,148.04
2018-08-31 19:27:45 +0200,360,1,24.72,81.30,980.44,1511,,,148.31
2018-08-31 19:27:58 +0200,361,1,24.71,81.35,980.44,1512,,,148.57
2018-08-31 19:28:04 +0200,362,404,23.21,,,,150.60,,
2018-08-31 19:28:10 +0200,363,1,24.71,81.36,980.50,1512,,,148.31
2018-08-31 19:28:22 +0200,364,1,24.71,81.39,980.50,1513,,,149.24
2018-08-31 19:28:34 +0200,365,1,24.71,81.40,980.48,1513,,,149.10
2018-08-31 19:28:39 +0200,366,404,23.22,,,,149.23,,
2018-08-31 19:28:46 +0200,367,1,24.71,81.42,980.48,1514,,,148.97
2018-08-31 19:28:58 +0200,368,1,24.70,81.42,980.48,1515,,,148.44
2018-08-31 19:29:11 +0200,369,1,24.68,81.44,980.46,1516,,,148.97
2018-08-31 19:29:14 +0200,370,404,23.21,,,,146.94,,
2018-08-31 19:29:23 +0200,371,1,24.71,81.43,980.48,1516,,,148.70
2018-08-31 19:29:35 +0200,372,1,24.70,81.42,980.48,1516,,,148.84
2018-08-31 19:29:47 +0200,373,1,24.70,81.48,980.48,1518,,,149.24
2018-08-31 19:29:49 +0200,374,404,23.20,,,,144.65,,
2018-08-31 19:29:59 +0200,375,1,24.71,81.47,980.48,1518,,,148.57
2018-08-31 19:30:11 +0200,376,1,24.70,81.50,980.50,1519,,,149.37
2018-08-31 19:30:24 +0200,377,1,24.70,81.53,980.48,1521,,,149.37
2018-08-31 19:30:24 +0200,378,404,23.20,,,,141.91,,
2018-08-31 19:30:36 +0200,379,1,24.70,81.55,980.50,1521,,,149.37
2018-08-31 19:30:48 +0200,380,1,24.68,81.56,980.48,1522,,,148.44
2018-08-31 19:30:59 +0200,381,404,23.19,,,,138.70,,
2018-08-31 19:31:00 +0200,382,1,24.68,81.55,980.48,1522,,,148.44
2018-08-31 19:31:12 +0200,383,1,24.68,81.56,980.48,1522,,,149.24
2018-08-31 19:31:24 +0200,384,1,24.66,81.57,980.50,1522,,,149.64
2018-08-31 19:31:34 +0200,385,404,23.19,,,,135.95,,
2018-08-31 19:31:37 +0200,386,1,24.68,81.56,980.50,1522,,,149.10
2018-08-31 19:31:49 +0200,387,1,24.70,81.54,980.50,1522,,,149.24
2018-08-31 19:32:01 +0200,388,1,24.67,81.60,980.52,1523,,,149.91
2018-08-31 19:32:09 +0200,389,404,23.17,,,,130.00,,
2018-08-31 19:32:13 +0200,390,1,24.67,81.66,980.52,1524,,,149.24
2018-08-31 19:32:25 +0200,391,1,24.67,81.63,980.52,1526,,,149.37
2018-08-31 19:32:37 +0200,392,1,24.70,81.67,980.54,1526,,,149.91
2018-08-31 19:32:44 +0200,393,404,23.17,,,,129.09,,
2018-08-31 19:32:50 +0200,394,1,24.70,81.67,980.54,1527,,,149.91
2018-08-31 19:33:02 +0200,395,1,24.70,81.71,980.56,1527,,,149.50
2018-08-31 19:33:14 +0200,396,1,24.67,81.71,980.56,1530,,,149.91
2018-08-31 19:33:19 +0200,397,404,23.15,,,,125.43,,
2018-08-31 19:33:26 +0200,398,1,24.68,81.73,980.54,1532,,,150.18
2018-08-31 19:33:38 +0200,399,1,24.68,81.73,980.56,1532,,,150.18
2018-08-31 19:33:50 +0200,400,1,24.67,81.76,980.56,1533,,,150.18
2018-08-31 19:33:54 +0200,401,404,23.14,,,,121.76,,
2018-08-31 19:34:03 +0200,402,1,24.66,81.75,980.56,1533,,,149.37
2018-08-31 19:34:15 +0200,403,1,24.67,81.78,980.54,1534,,,150.32
2018-08-31 19:34:27 +0200,404,1,24.64,81.80,980.54,1535,,,150.45
2018-08-31 19:34:29 +0200,405,404,23.13,,,,118.10,,
2018-08-31 19:34:39 +0200,406,1,24.67,81.86,980.56,1537,,,149.91
2018-08-31 19:34:51 +0200,407,1,24.67,81.86,980.56,1537,,,149.77
2018-08-31 19:35:03 +0200,408,1,24.66,81.88,980.54,1537,,,150.32
2018-08-31 19:35:04 +0200,409,404,23.12,,,,112.15,,
2018-08-31 19:35:16 +0200,410,1,24.66,81.86,980.56,1538,,,150.45
2018-08-31 19:35:28 +0200,411,1,24.66,81.88,980.56,1538,,,150.32
2018-08-31 19:35:39 +0200,412,404,23.11,,,,111.69,,
2018-08-31 19:35:40 +0200,413,1,24.67,81.91,980.56,1539,,,150.59
2018-08-31 19:35:52 +0200,414,1,24.66,81.89,980.56,1538,,,150.32
2018-08-31 19:36:04 +0200,415,1,24.63,81.93,980.56,1540,,,150.59
2018-08-31 19:36:14 +0200,416,404,23.11,,,,107.57,,
2018-08-31 19:36:16 +0200,417,1,24.64,81.96,980.58,1540,,,150.59
2018-08-31 19:36:29 +0200,418,1,24.64,81.97,980.58,1542,,,150.86
2018-08-31 19:36:41 +0200,419,1,24.64,81.95,980.58,1541,,,151.27
2018-08-31 19:36:49 +0200,420,404,23.09,,,,104.37,,
2018-08-31 19:36:53 +0200,421,1,24.63,81.95,980.58,1542,,,150.59
2018-08-31 19:37:05 +0200,422,1,24.64,81.98,980.56,1542,,,150.59
2018-08-31 19:37:17 +0200,423,1,24.64,81.99,980.56,1544,,,150.86
2018-08-31 19:37:24 +0200,424,404,23.08,,,,101.17,,
2018-08-31 19:37:29 +0200,425,1,24.63,81.95,980.58,1544,,,151.14
2018-08-31 19:37:42 +0200,426,1,24.64,81.99,980.56,1545,,,151.41
2018-08-31 19:37:54 +0200,427,1,24.63,82.02,980.58,1546,,,150.86
2018-08-31 19:37:59 +0200,428,404,23.08,,,,98.88,,
2018-08-31 19:38:06 +0200,429,1,24.64,82.03,980.58,1548,,,150.59
2018-08-31 19:38:18 +0200,430,1,24.64,82.05,980.60,1549,,,150.86
2018-08-31 19:38:30 +0200,431,1,24.63,82.04,980.60,1550,,,151.83
2018-08-31 19:38:34 +0200,432,404,23.06,,,,96.59,,
2018-08-31 19:38:42 +0200,433,1,24.63,82.07,980.60,1552,,,151.69
2018-08-31 19:38:55 +0200,434,1,24.61,82.08,980.60,1553,,,151.14
2018-08-31 19:39:07 +0200,435,1,24.63,82.13,980.60,1554,,,152.52
2018-08-31 19:39:09 +0200,436,404,23.04,,,,96.13,,
2018-08-31 19:39:19 +0200,437,1,24.61,82.11,980.54,1555,,,151.83
2018-08-31 19:39:31 +0200,438,1,24.61,82.14,980.56,1555,,,151.27
2018-08-31 19:39:43 +0200,439,1,24.61,82.17,980.56,1555,,,151.27
2018-08-31 19:39:45 +0200,440,404,23.03,,,,92.01,,
2018-08-31 19:39:55 +0200,441,1,24.61,82.19,980.58,1554,,,151.14
2018-08-31 19:40:08 +0200,442,1,24.60,82.21,980.56,1555,,,151.41
2018-08-31 19:40:20 +0200,443,404,23.01,,,,94.76,,
2018-08-31 19:40:20 +0200,444,1,24.63,82.23,980.58,1557,,,151.27
2018-08-31 19:40:32 +0200,445,1,24.63,82.26,980.58,1558,,,152.10
2018-08-31 19:40:44 +0200,446,1,24.61,82.25,980.58,1558,,,151.83
2018-08-31 19:40:55 +0200,447,404,23.00,,,,90.18,,
2018-08-31 19:40:56 +0200,448,1,24.63,82.24,980.58,1559,,,151.69
2018-08-31 19:41:08 +0200,449,1,24.61,82.23,980.58,1561,,,150.72
2018-08-31 19:41:21 +0200,450,1,24.61,82.25,980.58,1561,,,151.83
2018-08-31 19:41:30 +0200,451,404,22.99,,,,91.55,,
2018-08-31 19:41:33 +0200,452,1,24.61,82.27,980.60,1560,,,152.52
2018-08-31 19:41:45 +0200,453,1,24.61,82.31,980.58,1562,,,152.10
2018-08-31 19:41:57 +0200,454,1,24.60,82.31,980.58,1564,,,152.24
2018-08-31 19:42:05 +0200,455,404,22.97,,,,90.18,,
2018-08-31 19:42:09 +0200,456,1,24.61,82.35,980.58,1565,,,151.97
2018-08-31 19:42:21 +0200,457,1,24.63,82.34,980.58,1567,,,152.80
2018-08-31 19:42:34 +0200,458,1,24.61,82.36,980.58,1567,,,152.24
2018-08-31 19:42:40 +0200,459,404,22.96,,,,88.35,,
2018-08-31 19:42:46 +0200,460,1,24.61,82.33,980.58,1568,,,152.24
2018-08-31 19:42:58 +0200,461,1,24.58,82.34,980.60,1568,,,152.66
2018-08-31 19:43:10 +0200,462,1,24.58,82.32,980.58,1570,,,152.10
2018-08-31 19:43:15 +0200,463,404,22.95,,,,86.52,,
2018-08-31 19:43:22 +0200,464,1,24.60,82.35,980.58,1570,,,152.94
2018-08-31 19:43:34 +0200,465,1,24.61,82.39,980.60,1571,,,152.38
2018-08-31 19:43:47 +0200,466,1,24.63,82.40,980.60,1572,,,153.08
2018-08-31 19:43:50 +0200,467,404,22.93,,,,85.14,,
2018-08-31 19:43:59 +0200,468,1,24.58,82.45,980.62,1575,,,153.08
2018-08-31 19:44:11 +0200,469,1,24.61,82.47,980.62,1577,,,152.52
2018-08-31 19:44:23 +0200,470,1,24.58,82.42,980.62,1578,,,152.80
2018-08-31 19:44:25 +0200,471,404,22.92,,,,82.85,,
2018-08-31 19:44:37 +0200,472,1,24.58,82.45,980.60,1578,,,152.80
2018-08-31 19:44:49 +0200,473,1,24.58,82.48,980.62,1578,,,151.00
2018-08-31 19:45:00 +0200,474,404,22.91,,,,81.02,,
2018-08-31 19:45:01 +0200,475,1,24.60,82.46,980.60,1577,,,152.10
2018-08-31 19:45:13 +0200,476,1,24.61,82.48,980.62,1578,,,151.97
2018-08-31 19:45:25 +0200,477,1,24.58,82.48,980.62,1579,,,152.52
2018-08-31 19:45:35 +0200,478,404,22.90,,,,79.19,,
2018-08-31 19:45:37 +0200,479,1,24.56,82.53,980.62,1579,,,152.80
2018-08-31 19:45:50 +0200,480,1,24.56,82.52,980.64,1579,,,152.10
2018-08-31 19:46:02 +0200,481,1,24.60,82.52,980.64,1581,,,152.52
2018-08-31 19:46:10 +0200,482,404,22.88,,,,78.28,,
2018-08-31 19:46:14 +0200,483,1,24.57,82.53,980.64,1582,,,152.24
2018-08-31 19:46:26 +0200,484,1,24.58,82.53,980.64,1582,,,152.80
2018-08-31 19:46:38 +0200,485,1,24.57,82.59,980.64,1583,,,153.08
2018-08-31 19:46:45 +0200,486,404,22.87,,,,77.36,,
2018-08-31 19:46:50 +0200,487,1,24.57,82.55,980.64,1583,,,152.94
2018-08-31 19:47:03 +0200,488,1,24.57,82.57,980.64,1583,,,153.23
2018-08-31 19:47:15 +0200,489,1,24.56,82.56,980.64,1584,,,153.08
2018-08-31 19:47:20 +0200,490,404,22.86,,,,77.36,,
2018-08-31 19:47:27 +0200,491,1,24.56,82.62,980.64,1585,,,152.66
2018-08-31 19:47:39 +0200,492,1,24.58,82.64,980.64,1585,,,153.23
2018-08-31 19:47:51 +0200,493,1,24.58,82.66,980.62,1586,,,152.94
2018-08-31 19:47:55 +0200,494,404,22.84,,,,77.36,,
2018-08-31 19:48:03 +0200,495,1,24.56,82.68,980.62,1588,,,153.79
2018-08-31 19:48:16 +0200,496,1,24.58,82.73,980.64,1587,,,153.51
2018-08-31 19:48:28 +0200,497,1,24.54,82.70,980.64,1590,,,153.51
2018-08-31 19:48:30 +0200,498,404,22.84,,,,74.61,,
2018-08-31 19:48:40 +0200,499,1,24.57,82.71,980.64,1590,,,153.37
2018-08-31 19:48:52 +0200,500,1,24.57,82.75,980.64,1590,,,153.37
2018-08-31 19:49:04 +0200,501,1,24.56,82.79,980.64,1591,,,153.23
2018-08-31 19:49:05 +0200,502,404,22.83,,,,78.28,,
2018-08-31 19:49:18 +0200,503,1,24.57,82.72,980.64,1592,,,153.51
2018-08-31 19:49:30 +0200,504,1,24.56,82.80,980.64,1593,,,152.10
2018-08-31 19:49:40 +0200,505,404,22.83,,,,80.11,,
2018-08-31 19:49:42 +0200,506,1,24.57,82.79,980.64,1593,,,152.66
2018-08-31 19:49:54 +0200,507,1,24.54,82.74,980.66,1593,,,153.65
2018-08-31 19:50:06 +0200,508,1,24.53,82.78,980.64,1594,,,153.23
2018-08-31 19:50:15 +0200,509,404,22.82,,,,81.02,,
2018-08-31 19:50:18 +0200,510,1,24.54,82.78,980.64,1595,,,153.23
2018-08-31 19:50:31 +0200,511,1,24.54,82.78,980.64,1597,,,153.93
2018-08-31 19:50:43 +0200,512,1,24.56,82.83,980.66,1597,,,153.93
2018-08-31 19:50:50 +0200,513,404,22.82,,,,83.31,,
2018-08-31 19:50:55 +0200,514,1,24.56,82.83,980.66,1598,,,154.08
2018-08-31 19:51:07 +0200,515,1,24.56,82.83,980.66,1601,,,154.36
2018-08-31 19:51:19 +0200,516,1,24.54,82.86,980.66,1601,,,154.22
2018-08-31 19:51:25 +0200,517,404,22.81,,,,84.69,,
2018-08-31 19:51:31 +0200,518,1,24.54,82.92,980.66,1601,,,153.65
2018-08-31 19:51:44 +0200,519,1,24.56,82.92,980.66,1603,,,153.79
2018-08-31 19:51:56 +0200,520,1,24.54,82.95,980.66,1603,,,154.51
2018-08-31 19:52:00 +0200,521,404,22.80,,,,85.14,,
2018-08-31 19:52:08 +0200,522,1,24.56,82.97,980.64,1603,,,154.51
2018-08-31 19:52:20 +0200,523,1,24.53,82.92,980.64,1603,,,154.65
2018-08-31 19:52:32 +0200,524,1,24.53,82.98,980.64,1603,,,153.79
2018-08-31 19:52:35 +0200,525,404,22.79,,,,85.60,,
2018-08-31 19:52:44 +0200,526,1,24.54,82.98,980.66,1603,,,154.36
2018-08-31 19:52:57 +0200,527,1,24.53,83.00,980.66,1605,,,154.36
2018-08-31 19:53:09 +0200,528,1,24.54,82.96,980.64,1604,,,154.51
2018-08-31 19:53:10 +0200,529,404,22.79,,,,85.60,,
2018-08-31 19:53:21 +0200,530,1,24.53,83.02,980.66,1604,,,155.08
2018-08-31 19:53:33 +0200,531,1,24.56,83.05,980.66,1605,,,154.51
2018-08-31 19:53:45 +0200,532,1,24.53,82.98,980.66,1603,,,154.51
2018-08-31 19:53:45 +0200,533,404,22.78,,,,85.14,,
2018-08-31 19:53:57 +0200,534,1,24.51,82.97,980.66,1604,,,154.79
2018-08-31 19:54:10 +0200,535,1,24.54,83.00,980.68,1603,,,154.08
2018-08-31 19:54:20 +0200,536,404,22.77,,,,84.69,,
2018-08-31 19:54:22 +0200,537,1,24.53,82.98,980.68,1604,,,154.51
2018-08-31 19:54:34 +0200,538,1,24.51,82.98,980.68,1605,,,155.08
2018-08-31 19:54:46 +0200,539,1,24.51,82.98,980.66,1606,,,154.65
2018-08-31 19:54:56 +0200,540,404,22.76,,,,83.77,,
2018-08-31 19:54:58 +0200,541,1,24.54,83.02,980.68,1609,,,154.79
2018-08-31 19:55:10 +0200,542,1,24.51,82.99,980.68,1610,,,154.51
2018-08-31 19:55:23 +0200,543,1,24.53,83.01,980.68,1611,,,154.36
2018-08-31 19:55:31 +0200,544,404,22.76,,,,84.69,,
2018-08-31 19:55:35 +0200,545,1,24.53,83.02,980.70,1611,,,155.08
2018-08-31 19:55:47 +0200,546,1,24.51,83.07,980.70,1610,,,154.65
2018-08-31 19:55:59 +0200,547,1,24.53,83.13,980.68,1611,,,154.94
2018-08-31 19:56:06 +0200,548,404,22.75,,,,86.06,,
2018-08-31 19:56:11 +0200,549,1,24.53,83.13,980.70,1612,,,155.23
2018-08-31 19:56:23 +0200,550,1,24.48,83.15,980.70,1613,,,154.51
2018-08-31 19:56:36 +0200,551,1,24.53,83.16,980.70,1614,,,155.08
2018-08-31 19:56:41 +0200,552,404,22.75,,,,87.89,,
2018-08-31 19:56:48 +0200,553,1,24.53,83.16,980.68,1615,,,154.79
2018-08-31 19:57:00 +0200,554,1,24.51,83.15,980.72,1616,,,154.36
2018-08-31 19:57:12 +0200,555,1,24.53,83.18,980.70,1617,,,155.08
2018-08-31 19:57:16 +0200,556,404,22.73,,,,88.81,,
2018-08-31 19:57:24 +0200,557,1,24.51,83.19,980.68,1617,,,154.79
2018-08-31 19:57:36 +0200,558,1,24.53,83.26,980.72,1617,,,154.65
2018-08-31 19:57:49 +0200,559,1,24.48,83.26,980.72,1617,,,155.37
2018-08-31 19:57:51 +0200,560,404,22.73,,,,88.81,,
2018-08-31 19:58:01 +0200,561,1,24.50,83.34,980.70,1617,,,155.23
2018-08-31 19:58:13 +0200,562,1,24.50,83.33,980.74,1617,,,154.94
2018-08-31 19:58:25 +0200,563,1,24.51,83.33,980.74,1617,,,155.96
2018-08-31 19:58:26 +0200,564,404,22.73,,,,87.89,,
2018-08-31 19:58:37 +0200,565,1,24.51,83.36,980.74,1618,,,155.52
2018-08-31 19:58:49 +0200,566,1,24.48,83.37,980.74,1619,,,154.51
2018-08-31 19:59:01 +0200,567,404,22.71,,,,86.52,,
2018-08-31 19:59:01 +0200,568,1,24.48,83.37,980.74,1620,,,154.79
2018-08-31 19:59:14 +0200,569,1,24.50,83.38,980.74,1622,,,155.23
2018-08-31 19:59:26 +0200,570,1,24.51,83.45,980.74,1622,,,156.25
2018-08-31 19:59:37 +0200,571,404,22.71,,,,85.14,,
2018-08-31 19:59:38 +0200,572,1,24.51,83.46,980.74,1624,,,155.23
2018-08-31 19:59:50 +0200,573,1,24.50,83.40,980.74,1624,,,155.81
2018-08-31 20:00:02 +0200,574,1,24.50,83.47,980.74,1624,,,155.67
2018-08-31 20:00:12 +0200,575,404,22.70,,,,81.02,,
2018-08-31 20:00:14 +0200,576,1,24.48,83.40,980.75,1625,,,155.52
2018-08-31 20:00:27 +0200,577,1,24.47,83.45,980.74,1627,,,156.25
2018-08-31 20:00:39 +0200,578,1,24.50,83.45,980.74,1629,,,155.96
2018-08-31 20:00:47 +0200,579,404,22.69,,,,76.90,,
2018-08-31 20:00:51 +0200,580,1,24.48,83.44,980.75,1631,,,155.96
2018-08-31 20:01:03 +0200,581,1,24.47,83.47,980.74,1632,,,155.81
2018-08-31 20:01:15 +0200,582,1,24.48,83.49,980.74,1633,,,155.96
2018-08-31 20:01:22 +0200,583,404,22.67,,,,71.87,,
2018-08-31 20:01:27 +0200,584,1,24.47,83.47,980.75,1636,,,155.67
2018-08-31 20:01:40 +0200,585,1,24.47,83.50,980.75,1636,,,155.37
2018-08-31 20:01:52 +0200,586,1,24.50,83.55,980.75,1636,,,155.96
2018-08-31 20:01:57 +0200,587,404,22.66,,,,67.75,,
2018-08-31 20:02:04 +0200,588,1,24.48,83.55,980.77,1636,,,155.67
2018-08-31 20:02:16 +0200,589,1,24.47,83.57,980.75,1637,,,155.37
2018-08-31 20:02:28 +0200,590,1,24.51,83.55,980.77,1636,,,155.96
2018-08-31 20:02:32 +0200,591,404,22.65,,,,62.71,,
2018-08-31 20:02:40 +0200,592,1,24.50,83.61,980.77,1638,,,155.37
2018-08-31 20:02:53 +0200,593,1,24.48,83.56,980.77,1641,,,155.67
2018-08-31 20:03:05 +0200,594,1,24.50,83.60,980.77,1642,,,156.69
2018-08-31 20:03:07 +0200,595,404,22.65,,,,61.34,,
2018-08-31 20:03:17 +0200,596,1,24.46,83.63,980.77,1643,,,154.79
2018-08-31 20:03:29 +0200,597,1,24.46,83.64,980.77,1643,,,156.10
2018-08-31 20:03:41 +0200,598,1,24.48,83.61,980.77,1643,,,155.81
2018-08-31 20:03:42 +0200,599,404,22.63,,,,58.14,,
2018-08-31 20:03:53 +0200,600,1,24.48,83.65,980.79,1644,,,155.96
2018-08-31 20:04:06 +0200,601,1,24.48,83.62,980.79,1646,,,156.69
2018-08-31 20:04:17 +0200,602,404,22.63,,,,56.30,,
2018-08-31 20:04:18 +0200,603,1,24.48,83.64,980.79,1647,,,155.96
2018-08-31 20:04:30 +0200,604,1,24.47,83.66,980.77,1649,,,156.10
2018-08-31 20:04:42 +0200,605,1,24.50,83.65,980.79,1648,,,155.52
2018-08-31 20:04:52 +0200,606,404,22.62,,,,53.56,,
2018-08-31 20:04:54 +0200,607,1,24.50,83.70,980.79,1649,,,156.54
2018-08-31 20:05:06 +0200,608,1,24.46,83.71,980.81,1649,,,156.40
2018-08-31 20:05:19 +0200,609,1,24.48,83.71,980.81,1649,,,156.69
2018-08-31 20:05:27 +0200,610,404,22.61,,,,52.64,,
2018-08-31 20:05:31 +0200,611,1,24.46,83.71,980.81,1652,,,156.99
2018-08-31 20:05:43 +0200,612,1,24.47,83.70,980.81,1653,,,156.10
2018-08-31 20:05:55 +0200,613,1,24.46,83.73,980.81,1654,,,156.69
2018-08-31 20:06:03 +0200,614,404,22.60,,,,51.27,,
2018-08-31 20:06:07 +0200,615,1,24.46,83.76,980.81,1654,,,155.81
2018-08-31 20:06:19 +0200,616,1,24.47,83.75,980.79,1654,,,155.96
2018-08-31 20:06:32 +0200,617,1,24.46,83.81,980.79,1653,,,156.10
2018-08-31 20:06:38 +0200,618,404,22.59,,,,49.44,,
2018-08-31 20:06:44 +0200,619,1,24.47,83.82,980.81,1652,,,156.40
2018-08-31 20:06:56 +0200,620,1,24.46,83.80,980.83,1651,,,156.40
2018-08-31 20:07:08 +0200,621,1,24.46,83.80,980.83,1653,,,155.96
2018-08-31 20:07:13 +0200,622,404,22.58,,,,48.06,,
2018-08-31 20:07:20 +0200,623,1,24.46,83.84,980.83,1653,,,155.37
2018-08-31 20:07:32 +0200,624,1,24.44,83.81,980.81,1653,,,156.40
2018-08-31 20:07:45 +0200,625,1,24.44,83.87,980.81,1654,,,156.54
2018-08-31 20:07:48 +0200,626,404,22.57,,,,47.15,,
2018-08-31 20:07:57 +0200,627,1,24.44,83.86,980.81,1653,,,156.84
2018-08-31 20:08:09 +0200,628,1,24.46,83.87,980.83,1655,,,156.84
2018-08-31 20:08:21 +0200,629,1,24.44,83.88,980.83,1655,,,155.81
2018-08-31 20:08:23 +0200,630,404,22.57,,,,46.23,,
2018-08-31 20:08:33 +0200,631,1,24.44,83.83,980.83,1655,,,156.40
2018-08-31 20:08:45 +0200,632,1,24.46,83.87,980.83,1655,,,156.10
2018-08-31 20:08:58 +0200,633,1,24.46,83.93,980.83,1657,,,156.84
2018-08-31 20:08:58 +0200,634,404,22.56,,,,44.86,,
2018-08-31 20:09:10 +0200,635,1,24.40,83.88,980.81,1656,,,156.84
2018-08-31 20:09:22 +0200,636,1,24.44,83.90,980.81,1658,,,156.69
2018-08-31 20:09:33 +0200,637,404,22.56,,,,43.94,,
2018-08-31 20:09:34 +0200,638,1,24.44,83.89,980.81,1659,,,156.40
2018-08-31 20:09:46 +0200,639,1,24.43,83.92,980.83,1660,,,156.69
2018-08-31 20:09:58 +0200,640,1,24.46,83.94,980.85,1661,,,156.25
2018-08-31 20:10:08 +0200,641,404,22.54,,,,42.57,,
2018-08-31 20:10:11 +0200,642,1,24.43,83.94,980.83,1662,,,156.10
2018-08-31 20:10:23 +0200,643,1,24.44,83.93,980.83,1664,,,156.99
2018-08-31 20:10:35 +0200,644,1,24.43,83.96,980.83,1665,,,157.14
2018-08-31 20:10:43 +0200,645,404,22.53,,,,40.74,,
2018-08-31 20:10:47 +0200,646,1,24.43,83.94,980.83,1666,,,157.14
2018-08-31 20:10:59 +0200,647,1,24.42,83.96,980.83,1667,,,156.54
2018-08-31 20:11:11 +0200,648,1,24.43,83.99,980.83,1668,,,157.43
2018-08-31 20:11:18 +0200,649,404,22.53,,,,39.83,,
2018-08-31 20:11:24 +0200,650,1,24.43,84.01,980.85,1670,,,156.84
2018-08-31 20:11:36 +0200,651,1,24.43,84.04,980.83,1670,,,156.99
2018-08-31 20:11:48 +0200,652,1,24.44,84.05,980.83,1670,,,156.69
2018-08-31 20:11:53 +0200,653,404,22.51,,,,38.91,,
2018-08-31 20:12:00 +0200,654,1,24.42,84.03,980.85,1672,,,156.54
2018-08-31 20:12:12 +0200,655,1,24.40,84.04,980.83,1673,,,156.40
2018-08-31 20:12:24 +0200,656,1,24.43,84.08,980.85,1673,,,156.54
2018-08-31 20:12:28 +0200,657,404,22.50,,,,37.54,,
2018-08-31 20:12:38 +0200,658,1,24.43,84.07,980.85,1674,,,156.84
2018-08-31 20:12:50 +0200,659,1,24.42,84.11,980.85,1673,,,155.52
2018-08-31 20:13:02 +0200,660,1,24.43,84.09,980.85,1673,,,155.96
2018-08-31 20:13:03 +0200,661,404,22.49,,,,36.62,,
2018-08-31 20:13:14 +0200,662,1,24.43,84.12,980.85,1675,,,156.69
2018-08-31 20:13:27 +0200,663,1,24.44,84.14,980.85,1675,,,156.84
2018-08-31 20:13:38 +0200,664,404,22.49,,,,35.71,,
2018-08-31 20:13:39 +0200,665,1,24.40,84.14,980.85,1675,,,155.67
2018-08-31 20:13:51 +0200,666,1,24.40,84.15,980.85,1677,,,156.84
2018-08-31 20:14:03 +0200,667,1,24.40,84.20,980.85,1676,,,157.28
2018-08-31 20:14:13 +0200,668,404,22.48,,,,34.79,,
2018-08-31 20:14:15 +0200,669,1,24.40,84.17,980.85,1678,,,157.14
2018-08-31 20:14:28 +0200,670,1,24.43,84.20,980.85,1678,,,157.28
2018-08-31 20:14:40 +0200,671,1,24.42,84.21,980.85,1680,,,156.84
2018-08-31 20:14:48 +0200,672,404,22.47,,,,34.33,,
2018-08-31 20:14:52 +0200,673,1,24.43,84.19,980.85,1680,,,157.43
2018-08-31 20:15:04 +0200,674,1,24.40,84.19,980.85,1681,,,156.69
2018-08-31 20:15:16 +0200,675,1,24.42,84.22,980.85,1682,,,157.14
2018-08-31 20:15:23 +0200,676,404,22.45,,,,32.96,,
2018-08-31 20:15:28 +0200,677,1,24.40,84.21,980.85,1682,,,156.99
2018-08-31 20:15:40 +0200,678,1,24.40,84.18,980.85,1680,,,157.28
2018-08-31 20:15:53 +0200,679,1,24.40,84.24,980.85,1681,,,157.14
2018-08-31 20:15:58 +0200,680,404,22.45,,,,31.59,,
2018-08-31 20:16:05 +0200,681,1,24.42,84.26,980.85,1681,,,156.69
2018-08-31 20:16:17 +0200,682,1,24.42,84.25,980.85,1681,,,157.88
2018-08-31 20:16:29 +0200,683,1,24.42,84.30,980.83,1684,,,157.14
2018-08-31 20:16:33 +0200,684,404,22.44,,,,30.67,,
2018-08-31 20:16:41 +0200,685,1,24.42,84.26,980.83,1686,,,157.43
2018-08-31 20:16:53 +0200,686,1,24.40,84.26,980.85,1686,,,157.14
2018-08-31 20:17:06 +0200,687,1,24.39,84.24,980.89,1688,,,156.40
2018-08-31 20:17:08 +0200,688,404,22.43,,,,29.30,,
2018-08-31 20:17:18 +0200,689,1,24.40,84.25,980.85,1689,,,157.14
2018-08-31 20:17:30 +0200,690,1,24.42,84.21,980.85,1689,,,156.99
2018-08-31 20:17:42 +0200,691,1,24.42,84.27,980.85,1691,,,157.28
2018-08-31 20:17:43 +0200,692,404,22.42,,,,27.92,,
2018-08-31 20:17:54 +0200,693,1,24.39,84.23,980.87,1691,,,157.43
2018-08-31 20:18:06 +0200,694,1,24.40,84.26,980.87,1694,,,157.73
2018-08-31 20:18:19 +0200,695,1,24.40,84.33,980.87,1695,,,157.58
